sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
30343;BME280;17145;49.902;8.680;'2024-02-18 14:54:43';101070;;;11;46
30343;BME280;17145;49.902;8.680;'2024-02-18 14:57:10';101060;;;11;45
30343;BME280;17145;49.902;8.680;'2024-02-18 14:59:37';101050;;;11;45
30343;BME280;17145;49.902;8.680;'2024-02-18 15:02:06';101060;;;11;45
30343;BME280;17145;49.902;8.680;'2024-02-18 15:04:33';101060;;;11;45
30343;BME280;17145;49.902;8.680;'2024-02-18 15:07:00';101060;;;10;46
30343;BME280;17145;49.902;8.680;'2024-02-18 15:09:28';101040;;;10;46
30343;BME280;17145;49.902;8.680;'2024-02-18 15:11:55';101040;;;11;46
30343;BME280;17145;49.902;8.680;'2024-02-18 15:14:24';101040;;;10;46
30343;BME280;17145;49.902;8.680;'2024-02-18 15:16:51';101040;;;10;46
30343;BME280;17145;49.902;8.680;'2024-02-18 15:19:19';101040;;;10;46
30343;BME280;17145;49.902;8.680;'2024-02-18 15:21:46';101030;;;10;46
30343;BME280;17145;49.902;8.680;'2024-02-18 15:24:13';101030;;;10;47
30343;BME280;17145;49.902;8.680;'2024-02-18 15:26:41';101030;;;10;47
30343;BME280;17145;49.902;8.680;'2024-02-18 15:29:08';101030;;;11;47
30343;BME280;17145;49.902;8.680;'2024-02-18 15:31:36';101030;;;11;47
30343;BME280;17145;49.902;8.680;'2024-02-18 15:34:03';101030;;;11;47
30343;BME280;17145;49.902;8.680;'2024-02-18 15:36:30';101020;;;11;47
30343;BME280;17145;49.902;8.680;'2024-02-18 15:38:59';101010;;;11;47
30343;BME280;17145;49.902;8.680;'2024-02-18 15:41:26';101010;;;11;47
30343;BME280;17145;49.902;8.680;'2024-02-18 15:43:54';101010;;;10;47
30343;BME280;17145;49.902;8.680;'2024-02-18 15:46:21';101010;;;11;48
30343;BME280;17145;49.902;8.680;'2024-02-18 15:48:49';101010;;;11;48
30343;BME280;17145;49.902;8.680;'2024-02-18 15:51:16';101010;;;11;48
30343;BME280;17145;49.902;8.680;'2024-02-18 15:53:43';101020;;;11;49
30343;BME280;17145;49.902;8.680;'2024-02-18 15:56:11';101020;;;11;48
30343;BME280;17145;49.902;8.680;'2024-02-18 15:58:38';101010;;;10;48
30343;BME280;17145;49.902;8.680;'2024-02-18 16:01:06';101010;;;10;48
30343;BME280;17145;49.902;8.680;'2024-02-18 16:03:33';101010;;;10;49
30343;BME280;17145;49.902;8.680;'2024-02-18 16:06:01';101010;;;10;49
30343;BME280;17145;49.902;8.680;'2024-02-18 16:08:28';101020;;;10;49
30343;BME280;17145;49.902;8.680;'2024-02-18 16:10:55';101020;;;10;49
30343;BME280;17145;49.902;8.680;'2024-02-18 16:13:23';101010;;;10;50
30343;BME280;17145;49.902;8.680;'2024-02-18 16:15:51';101010;;;10;50
30343;BME280;17145;49.902;8.680;'2024-02-18 16:18:18';101010;;;10;51
30343;BME280;17145;49.902;8.680;'2024-02-18 16:20:46';101010;;;10;51
30343;BME280;17145;49.902;8.680;'2024-02-18 16:23:13';101010;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:25:40';101010;;;10;51
30343;BME280;17145;49.902;8.680;'2024-02-18 16:28:08';101010;;;10;51
30343;BME280;17145;49.902;8.680;'2024-02-18 16:30:35';101010;;;10;51
30343;BME280;17145;49.902;8.680;'2024-02-18 16:33:03';101000;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:35:30';101000;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:37:58';100990;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:40:25';100980;;;10;53
30343;BME280;17145;49.902;8.680;'2024-02-18 16:42:52';100980;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:45:20';100980;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:47:47';100980;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:50:15';100970;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:52:42';100980;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:55:10';100980;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 16:57:37';100980;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 17:00:05';100970;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 17:02:33';100960;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 17:05:00';100960;;;10;53
30343;BME280;17145;49.902;8.680;'2024-02-18 17:07:27';100940;;;10;53
30343;BME280;17145;49.902;8.680;'2024-02-18 17:09:55';100950;;;10;52
30343;BME280;17145;49.902;8.680;'2024-02-18 17:12:22';100950;;;10;53
30343;BME280;17145;49.902;8.680;'2024-02-18 17:14:50';100960;;;9;53
30343;BME280;17145;49.902;8.680;'2024-02-18 17:17:17';100970;;;9;53
30343;BME280;17145;49.902;8.680;'2024-02-18 17:19:44';100960;;;9;54
30343;BME280;17145;49.902;8.680;'2024-02-18 17:22:12';100960;;;9;54
30343;BME280;17145;49.902;8.680;'2024-02-18 17:24:39';100950;;;9;54
30343;BME280;17145;49.902;8.680;'2024-02-18 17:27:07';100950;;;9;54
30343;BME280;17145;49.902;8.680;'2024-02-18 17:29:34';100950;;;9;54
30343;BME280;17145;49.902;8.680;'2024-02-18 17:32:02';100950;;;9;55
30343;BME280;17145;49.902;8.680;'2024-02-18 17:34:29';100950;;;9;55
30343;BME280;17145;49.902;8.680;'2024-02-18 17:36:56';100950;;;9;55
30343;BME280;17145;49.902;8.680;'2024-02-18 17:39:24';100960;;;9;56
30343;BME280;17145;49.902;8.680;'2024-02-18 17:41:51';100950;;;9;55
30343;BME280;17145;49.902;8.680;'2024-02-18 17:44:19';100950;;;9;56
30343;BME280;17145;49.902;8.680;'2024-02-18 17:46:46';100950;;;9;56
30343;BME280;17145;49.902;8.680;'2024-02-18 17:49:13';100950;;;9;55
30343;BME280;17145;49.902;8.680;'2024-02-18 17:51:41';100950;;;9;55
30343;BME280;17145;49.902;8.680;'2024-02-18 17:54:08';100960;;;9;55
30343;BME280;17145;49.902;8.680;'2024-02-18 17:56:36';100960;;;9;56
30343;BME280;17145;49.902;8.680;'2024-02-18 17:59:03';100950;;;9;56
30343;BME280;17145;49.902;8.680;'2024-02-18 18:01:31';100940;;;9;56
30343;BME280;17145;49.902;8.680;'2024-02-18 18:03:58';100950;;;9;56
30343;BME280;17145;49.902;8.680;'2024-02-18 18:06:26';100950;;;9;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:08:53';100940;;;9;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:11:21';100940;;;9;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:13:48';100940;;;9;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:16:15';100940;;;8;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:18:43';100940;;;8;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:21:10';100940;;;8;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:23:38';100930;;;8;58
30343;BME280;17145;49.902;8.680;'2024-02-18 18:26:05';100930;;;9;58
30343;BME280;17145;49.902;8.680;'2024-02-18 18:28:34';100920;;;8;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:31:01';100920;;;9;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:33:29';100920;;;9;58
30343;BME280;17145;49.902;8.680;'2024-02-18 18:35:56';100920;;;8;58
30343;BME280;17145;49.902;8.680;'2024-02-18 18:38:23';100920;;;8;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:40:51';100910;;;9;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:43:19';100900;;;9;57
30343;BME280;17145;49.902;8.680;'2024-02-18 18:45:46';100900;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 18:48:14';100910;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 18:50:41';100900;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 18:53:10';100900;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 18:55:37';100910;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 18:58:04';100910;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:00:32';100910;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:02:59';100900;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:05:27';100900;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:07:54';100890;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:10:21';100900;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:12:49';100880;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:15:16';100890;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:17:44';100890;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:20:12';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:22:40';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:25:08';100890;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:27:35';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:30:03';100880;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:32:30';100870;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:34:58';100870;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:37:25';100880;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:39:53';100880;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:42:20';100880;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:44:48';100870;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:47:15';100870;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:49:46';100880;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 19:52:14';100870;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:54:41';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:57:08';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 19:59:36';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:02:04';100870;;;8;61
30343;BME280;17145;49.902;8.680;'2024-02-18 20:04:32';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:06:59';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:09:27';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:11:54';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:14:22';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:16:49';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:19:17';100870;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:21:44';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:24:12';100870;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:26:39';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:29:07';100870;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:31:34';100870;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:34:01';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:36:29';100870;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:38:56';100870;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-18 20:41:24';100870;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:43:51';100870;;;9;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:46:19';100870;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:48:46';100860;;;8;61
30343;BME280;17145;49.902;8.680;'2024-02-18 20:51:14';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:53:41';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:56:08';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 20:58:36';100850;;;8;61
30343;BME280;17145;49.902;8.680;'2024-02-18 21:01:03';100850;;;8;61
30343;BME280;17145;49.902;8.680;'2024-02-18 21:03:31';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:05:58';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:08:26';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:10:53';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:13:21';100860;;;9;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:15:48';100860;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 21:18:15';100860;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 21:20:43';100870;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 21:23:11';100870;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:25:38';100870;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 21:28:06';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:30:33';100870;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 21:33:01';100860;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-18 21:35:28';100860;;;9;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:37:55';100860;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 21:40:23';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:42:50';100860;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 21:45:18';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:47:45';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:50:13';100850;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 21:52:40';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:55:08';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 21:57:35';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:00:03';100850;;;8;61
30343;BME280;17145;49.902;8.680;'2024-02-18 22:02:31';100850;;;8;61
30343;BME280;17145;49.902;8.680;'2024-02-18 22:04:58';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:07:26';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:09:53';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:12:20';100840;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:14:48';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:17:15';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:19:42';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:22:10';100850;;;8;61
30343;BME280;17145;49.902;8.680;'2024-02-18 22:24:37';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:27:05';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:29:32';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:31:59';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:34:27';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:36:54';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:39:22';100840;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:41:49';100850;;;9;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:44:18';100850;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 22:46:45';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 22:49:13';100850;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 22:51:40';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:54:08';100840;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 22:56:35';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 22:59:03';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:01:30';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:03:57';100850;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:06:24';100850;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:08:52';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:11:19';100840;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:13:47';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:16:14';100840;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 23:18:41';100830;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 23:21:09';100830;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:23:36';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:26:04';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:28:31';100830;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:30:59';100840;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 23:33:26';100850;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 23:35:53';100830;;;8;61
30343;BME280;17145;49.902;8.680;'2024-02-18 23:38:21';100840;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 23:40:48';100840;;;9;60
30343;BME280;17145;49.902;8.680;'2024-02-18 23:43:15';100840;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-18 23:45:43';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:48:10';100840;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:50:38';100850;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:53:05';100850;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:55:33';100850;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-18 23:58:00';100860;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:00:28';100860;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:02:55';100860;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:05:23';100860;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:07:50';100860;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:10:18';100860;;;9;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:12:45';100860;;;9;58
30343;BME280;17145;49.902;8.680;'2024-02-19 00:15:12';100860;;;9;58
30343;BME280;17145;49.902;8.680;'2024-02-19 00:17:40';100860;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:20:08';100860;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:22:36';100860;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:25:04';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:27:31';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:29:58';100860;;;9;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:32:25';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:34:53';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:37:20';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:39:47';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:42:15';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:44:42';100860;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:47:11';100870;;;9;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:49:39';100870;;;8;59
30343;BME280;17145;49.902;8.680;'2024-02-19 00:52:07';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:54:34';100880;;;8;60
30343;BME280;17145;49.902;8.680;'2024-02-19 00:57:01';100880;;;8;59
